IATA	lat	lon	ICAO	time_zone	name	city	country
'KLN'	57.53509903	-153.9779968	'PALB'	'America/Anchorage'	'Larsen Bay Airport'	'Larsen Bay'	'United States'
'ABL'	67.10630035	-157.8569946	'PAFM'	'America/Anchorage'	'Ambler Airport'	'Ambler'	'United States'
'BKC'	65.9815979	-161.1490021	'PABL'	'America/Anchorage'	'Buckland Airport'	'Buckland'	'United States'
'IAN'	66.97599792	-160.4369965	'PAIK'	'America/Anchorage'	'Bob Baker Memorial Airport'	'Kiana'	'United States'
'OBU'	66.91230011	-156.8970032	'PAOB'	'America/Anchorage'	'Kobuk Airport'	'Kobuk'	'United States'
'ORV'	66.81790161	-161.0189972	'PFNO'	'America/Anchorage'	'Robert (Bob) Curtis Memorial Airport'	'Noorvik'	'United States'
'WLK'	66.60009766	-159.9859924	'PASK'	'America/Anchorage'	'Selawik Airport'	'Selawik'	'United States'
'KTS'	65.33129883	-166.4660034	'PFKT'	'America/Anchorage'	'Brevig Mission Airport'	'Brevig Mission'	'United States'
'ELI'	64.61470032	-162.2720032	'PFEL'	'America/Anchorage'	'Elim Airport'	'Elim'	'United States'
'GLV'	64.55049896	-163.0070038	'PAGL'	'America/Anchorage'	'Golovin Airport'	'Golovin'	'United States'
'TLA'	65.24040222	-166.3390045	'PATE'	'America/Anchorage'	'Teller Airport'	'Teller'	'United States'
'WAA'	65.622593	-168.095	'PAIW'	'America/Anchorage'	'Wales Airport'	'Wales'	'United States'
'WMO'	64.68920136	-163.4129944	'PAWM'	'America/Anchorage'	'White Mountain Airport'	'White Mountain'	'United States'
'KKA'	64.9394989	-161.154007	'PAKK'	'America/Anchorage'	'Koyuk Alfred Adams Airport'	'Koyuk'	'United States'
'SMK'	63.49010086	-162.1100006	'PAMK'	'America/Anchorage'	'St Michael Airport'	'St. Michael'	'United States'
'SKK'	64.37110138	-161.223999	'PFSH'	'America/Anchorage'	'Shaktoolik Airport'	'Shaktoolik'	'United States'
'TNC'	65.56310272	-167.9219971	'PATC'	'America/Anchorage'	'Tin City Long Range Radar Station Airport'	'Tin City'	'United States'
'AKB'	52.22029877	-174.2059937	'PAAK'	'America/Adak'	'Atka Airport'	'Atka'	'United States'
'CYT'	60.08200073	-142.4929962	'PACY'	'America/Anchorage'	'Yakataga Airport'	'Yakataga'	'United States'
'AUK'	62.68004227	-164.6599274	'PAUK'	'America/Anchorage'	'Alakanuk Airport'	'Alakanuk'	'United States'
'KPN'	59.93299866	-164.0310059	'PAKI'	'America/Anchorage'	'Kipnuk Airport'	'Kipnuk'	'United States'
'KFP'	54.84740067	-163.4100037	'PAKF'	'America/Anchorage'	'False Pass Airport'	'False Pass'	'United States'
'NLG'	56.00749969	-161.1600037	'PAOU'	'America/Anchorage'	'Nelson Lagoon Airport'	'Nelson Lagoon'	'United States'
'PML'	56.00600052	-160.5610046	'PAAL'	'America/Anchorage'	'Port Moller Airport'	'Cold Bay'	'United States'
'KLW'	55.57920074	-133.076004	'PAKW'	'America/Anchorage'	'Klawock Airport'	'Klawock'	'United States'
'KWN'	59.75510025	-161.8450012	'PAQH'	'America/Anchorage'	'Quinhagak Airport'	'Quinhagak'	'United States'
'KOT'	63.0306015	-163.5330048	'PFKO'	'America/Anchorage'	'Kotlik Airport'	'Kotlik'	'United States'
'KYU'	64.87609863	-157.727005	'PFKU'	'America/Anchorage'	'Koyukuk Airport'	'Koyukuk'	'United States'
'SCM'	61.84529877	-165.5709991	'PACM'	'America/Anchorage'	'Scammon Bay Airport'	'Scammon Bay'	'United States'
'NNL'	59.98020172	-154.8390045	'PANO'	'America/Anchorage'	'Nondalton Airport'	'Nondalton'	'United States'
'KKH'	59.96080017	-162.8809967	'PADY'	'America/Anchorage'	'Kongiganak Airport'	'Kongiganak'	'United States'
'NIB'	63.01860046	-154.3580017	'PAFS'	'America/Anchorage'	'Nikolai Airport'	'Nikolai'	'United States'
'AKI'	60.9029007	-161.2310028	'PFAK'	'America/Anchorage'	'Akiak Airport'	'Akiak'	'United States'
'AIN'	70.63800049	-159.9949951	'PAWI'	'America/Anchorage'	'Wainwright Airport'	'Wainwright'	'United States'
'APZ'	-38.975498	-70.113602	'SAHZ'	'America/Argentina/Salta'	'Zapala Airport'	'ZAPALA'	'Argentina'
'RDS'	-37.3905983	-68.90419769	'SAHS'	'America/Argentina/Salta'	'Rincon De Los Sauces Airport'	'Rincon de los Sauces'	'Argentina'
'PNT'	-51.67150116	-72.52839661	'SCNT'	'America/Santiago'	'Tte. Julio Gallardo Airport'	'Puerto Natales'	'Chile'
'SGV'	-41.59170151	-65.33940125	'SAVS'	'America/Argentina/Salta'	'Sierra Grande Airport'	'Sierra Grande'	'Argentina'
'IGB'	-41.32089996	-69.57489777	'SAVJ'	'America/Argentina/Salta'	'Cabo F.A.A. H. R. Bordón Airport'	'Ingeniero Jacobacci'	'Argentina'
'NCN'	60.07730103	-147.9920044	'PFCB'	'America/Anchorage'	'Chenega Bay Airport'	'Chenega'	'United States'
'TKJ'	63.32949829	-142.9539948	'PFTO'	'America/Anchorage'	'Tok Junction Airport'	'Tok'	'United States'
'IRC'	65.830498	-144.076008	'PACR'	'America/Anchorage'	'Circle City /New/ Airport'	'Circle'	'United States'
'SLQ'	61.70050049	-157.1660004	'PASL'	'America/Anchorage'	'Sleetmute Airport'	'Sleetmute'	'United States'
'HKB'	63.86619949	-148.9689941	'PAHV'	'America/Anchorage'	'Healy River Airport'	'Healy'	'United States'
'AQC'	55.55469894	-133.102005	'PAQC'	'America/Anchorage'	'Klawock Seaplane Base'	'Klawock'	'United States'
'MHM'	63.88600159	-152.302002	'PAMH'	'America/Anchorage'	'Minchumina Airport'	'Lake Minchumina'	'United States'
'MLY'	64.99759674	-150.6439972	'PAML'	'America/Anchorage'	'Manley Hot Springs Airport'	'Manley Hot Springs'	'United States'
'\N'	55.913898	-61.184399	'CNH2'	'America/Halifax'	'Natuashish Airport'	'Natuashish'	'Canada'
'YSO'	54.9105	-59.78507	'CCD4'	'America/Halifax'	'Postville Airport'	'Postville'	'Canada'
'YWB'	61.58860016	-71.92939758	'CYKG'	'America/Toronto'	'Kangiqsujuaq (Wakeham Bay) Airport'	'Kangiqsujuaq'	'Canada'
'YTF'	48.50889969	-71.64189911	'CYTF'	'America/Toronto'	'Alma Airport'	'Alma'	'Canada'
'YGV'	50.2818985	-63.6114006	'CYGV'	'America/Toronto'	'Havre St Pierre Airport'	'Havre-Saint-Pierre'	'Canada'
'YXK'	48.47809982	-68.49690247	'CYXK'	'America/Toronto'	'Rimouski Airport'	'Rimouski'	'Canada'
'XTL'	58.7061	-98.512199	'CYBQ'	'America/Winnipeg'	'Tadoule Lake Airport'	'Tadoule Lake'	'Canada'
'XLB'	58.61750031	-101.4690018	'CZWH'	'America/Winnipeg'	'Lac Brochet Airport'	'Lac Brochet'	'Canada'
'XSI'	56.7928009	-98.90720367	'CZSN'	'America/Winnipeg'	'South Indian Lake Airport'	'South Indian Lake'	'Canada'
'YBT'	57.8894	-101.679001	'CYBT'	'America/Winnipeg'	'Brochet Airport'	'Brochet'	'Canada'
'ZGR'	52.04560089	-95.46579742	'CZGR'	'America/Winnipeg'	'Little Grand Rapids Airport'	'Little Grand Rapids'	'Canada'
'YCR'	54.61059952	-97.76080322	'CYCR'	'America/Winnipeg'	'Cross Lake (Charlie Sinclair Memorial) Airport'	'Cross Lake'	'Canada'
'YRS'	54.16719818	-93.55719757	'CYRS'	'America/Winnipeg'	'Red Sucker Lake Airport'	'Red Sucker Lake'	'Canada'
'YOP'	58.49140167	-119.4079971	'CYOP'	'America/Edmonton'	'Rainbow Lake Airport'	'Rainbow Lake'	'Canada'
'YBY'	54.304199	-110.744003	'CYBF'	'America/Edmonton'	'Bonnyville Airport'	'Bonnyville'	'Canada'
'ZNA'	49.18330002	-123.9499969	'CAC8'	'America/Vancouver'	'Nanaimo Harbour Water Airport'	'Nanaimo'	'Canada'
'YGG'	48.8545	-123.4969	'CAX6'	'America/Vancouver'	'Ganges Seaplane Base'	'Ganges'	'Canada'
'YJM'	54.39720154	-124.2630005	'CYJM'	'America/Vancouver'	'Fort St James Airport'	'Fort St. James'	'Canada'
'YDT'	49.07419968	-123.012001	'CZBB'	'America/Vancouver'	'Boundary Bay Airport'	'Boundary Bay'	'Canada'
'\N'	49.10079956	-122.6309967	'CYNJ'	'America/Vancouver'	'Langley Airport'	'Langley Township'	'Canada'
'ZEL'	52.139702	-128.063997	'CYJQ'	'America/Vancouver'	'Denny Island Airport'	'Bella Bella'	'Canada'
'YFJ'	64.190804	-114.077002	'CFJ2'	'America/Edmonton'	'Wekweètì Airport'	'Wekweeti'	'Canada'
'\N'	25.6522007	-108.538002	'MM52'	'America/Mazatlan'	'Camaguey-Campo Cuatro Milpas Airport'	'Guasave'	'Mexico'
'\N'	22.9477005	-109.9369965	'MMSL'	'America/Mazatlan'	'Cabo San Lucas International Airport'	'Cabo San Lucas'	'Mexico'
'RNI'	12.16289997	-83.063797	'MNCI'	'America/Managua'	'Corn Island'	'Corn Island'	'Nicaragua'
'BZA'	13.94999981	-84.59999847	'MNBZ'	'America/Managua'	'San Pedro Airport'	'Bonanza'	'Nicaragua'
'RFS'	13.88969994	-84.4088974	'MNRT'	'America/Managua'	'Rosita Airport'	'Rosita'	'Nicaragua'
'SIU'	13.72722244	-84.77777863	'MNSI'	'America/Managua'	'Siuna'	'Siuna'	'Nicaragua'
'WSP'	14.73919964	-83.9693985	'MNWP'	'America/Managua'	'Waspam Airport'	'Waspam'	'Nicaragua'
'\N'	11.13339996	-84.76999664	'MNSC'	'America/Managua'	'San Carlos'	'San Carlos'	'Nicaragua'
'PLD'	9.870510101	-85.48139954	'MRCR'	'America/Costa_Rica'	'Playa Samara/Carrillo Airport'	'Carrillo'	'Costa Rica'
'COZ'	18.90749931	-70.72190094	'MDCZ'	'America/Santo_Domingo'	'Constanza - Expedición 14 de Junio National Airport'	'Constanza'	'Dominican Republic'
'NEG'	18.34280014	-78.33209991	'MKNG'	'America/Jamaica'	'Negril Airport'	'Negril'	'Jamaica'
'RVR'	18.24530029	-65.6434021	'TJRV'	'America/Puerto_Rico'	'José Aponte de la Torre Airport'	'Ceiba'	'Puerto Rico'
'SPB'	18.33860016	-64.94069672	'VI22'	'America/St_Thomas'	'Charlotte Amalie Harbor Seaplane Base'	'Charlotte Amalie'	'Virgin Islands'
'ARR'	-45.013599	-70.812202	'SAVR'	'America/Catamarca'	'D. Casimiro Szlapelis Airport'	'Alto Rio Senguer'	'Argentina'
'JSM'	-44.04859924	-70.45890045	'SAWS'	'America/Catamarca'	'Jose De San Martin Airport'	'Jose de San Martin'	'Argentina'
'UYU'	-20.44630051	-66.8483963	'SLUY'	'America/La_Paz'	'Uyuni Airport'	'Uyuni'	'Bolivia'
'ABF'	1.798609972	173.0410004	'NGAB'	'Pacific/Tarawa'	'Abaiang Airport'	'Abaiang Atoll'	'Kiribati'
'\N'	4.998505	-54.992033	'SMAF'	'America/Paramaribo'	'Afobakka Airstrip'	'Afobaka'	'Suriname'
'\N'	2.5235	-56.3247	'SMDU'	'America/Paramaribo'	'Alalapadu Airstrip'	'Alapadu'	'Suriname'
'ABN'	5.512720108	-54.05009842	'SMBN'	'America/Paramaribo'	'Albina Airport'	'Albina'	'Suriname'
'DRJ'	4.116666794	-54.66667175	'SMDA'	'America/Paramaribo'	'Drietabbetje Airport'	'Drietabbetje'	'Suriname'
'\N'	4.406000137	-57.22299957	'SMKA'	'America/Paramaribo'	'Kabalebo Airport'	'Kabalebo'	'Suriname'
'\N'	3.099999905	-56.48300171	'SMKE'	'America/Paramaribo'	'Kayser Airport'	'Kayser'	'Suriname'
'\N'	2.333329916	-56.78333282	'SMSM'	'America/Paramaribo'	'Kwamalasoemoetoe Airport Airport'	'Kwamelasemoetoe'	'Suriname'
'\N'	5.6076	-54.4003	'SMMO'	'America/Paramaribo'	'Moengo Airstrip'	'Moengo'	'Suriname'
'ICK'	5.955560207	-57.03939819	'SMNI'	'America/Paramaribo'	'Nieuw Nickerie Airport'	'Nieuw Nickerie'	'Suriname'
'OEM'	3.345279932	-55.44250107	'SMPA'	'America/Paramaribo'	'Vincent Fayks Airport'	'Paloemeu'	'Suriname'
'\N'	1.966050029	-56.00350189	'SMSI'	'America/Paramaribo'	'Sipaliwini Airport'	'Sipaliwini'	'Suriname'
'SMZ'	4.349999905	-54.41666794	'SMST'	'America/Paramaribo'	'Stoelmanseiland Airport'	'Stoelmans Eiland'	'Suriname'
'TOT'	5.865829945	-56.32749939	'SMCO'	'America/Paramaribo'	'Totness Airport'	'Totness'	'Suriname'
'AGI'	5.766666889	-56.6333313	'SMWA'	'America/Paramaribo'	'Wageningen Airstrip'	'Wageningen'	'Suriname'
'CSC'	10.41399956	-85.09169769	'MRCA'	'America/Costa_Rica'	'Codela Airport'	'Guapiles'	'Costa Rica'
'ORJ'	4.725269794	-60.03499985	'SYOR'	'America/Guyana'	'Orinduik Airport'	'Orinduik'	'Guyana'
'NAI'	3.959439993	-59.12419891	'SYAN'	'America/Guyana'	'Annai Airport'	'Annai'	'Guyana'
'\N'	4.013879776	-58.60499954	'SYAP'	'America/Guyana'	'Apoteri Airport'	'Apoteri'	'Guyana'
'IMB'	5.708109856	-60.2942009	'SYIB'	'America/Guyana'	'Imbaimadai Airport'	'Imbaimadai'	'Guyana'
'KAR'	5.865340233	-60.61420059	'SYKM'	'America/Guyana'	'Kamarang Airport'	'Kamarang'	'Guyana'
'USI'	8.199999809	-59.78329849	'SYMB'	'America/Guyana'	'Mabaruma Airport'	'Mabaruma'	'Guyana'
'MHA'	5.277490139	-59.15110016	'SYMD'	'America/Guyana'	'Mahdia Airport'	'Mahdia'	'Guyana'
'PJC'	-22.63999939	-55.83000183	'SGPJ'	'America/Asuncion'	'Dr Augusto Roberto Fuster International Airport'	'Pedro Juan Caballero'	'Paraguay'
'ACD'	8.51667	-77.3	'SKAD'	'America/Bogota'	'Alcides Fernández Airport'	'Acandi'	'Colombia'
'RVE'	6.951868	-71.857179	'SKSA'	'America/Bogota'	'Los Colonizadores Airport'	'Saravena'	'Colombia'
'\N'	67.64800262	134.6950073	'UEBB'	'Asia/Vladivostok'	'Batagay Airport'	'Batagay'	'Russia'
'VGZ'	0.978767	-76.6056	'SKVG'	'America/Bogota'	'Villa Garzón Airport'	'Villa Garzon'	'Colombia'
'EBG'	7.59647	-74.8089	'SKEB'	'America/Bogota'	'El Bagre Airport'	'El Bagre'	'Colombia'
'CAQ'	7.96847	-75.1985	'SKCU'	'America/Bogota'	'Juan H White Airport'	'Caucasia'	'Colombia'
'COG'	5.08333	-76.7	'SKCD'	'America/Bogota'	'Mandinga Airport'	'Condoto'	'Colombia'
'TLU'	9.50945	-75.5854	'SKTL'	'America/Bogota'	'Golfo de Morrosquillo Airport'	'Tolu'	'Colombia'
'CFB'	-22.92169952	-42.07429886	'SBCB'	'America/Sao_Paulo'	'Cabo Frio Airport'	'Cabo Frio'	'Brazil'
'OPS'	-11.88500023	-55.58610916	'SWSI'	'America/Campo_Grande'	'Presidente João Batista Figueiredo Airport'	'Sinop'	'Brazil'
'GRP'	-11.73960018	-49.13219833	'SWGI'	'America/Fortaleza'	'Gurupi Airport'	'Gurupi'	'Brazil'
'CMP'	-9.319970131	-50.32849884	'SNKE'	'America/Belem'	'Santana do Araguaia Airport'	'Santana do Araguaia'	'Brazil'
'BVS'	-1.636530042	-50.4435997	'SNVS'	'America/Belem'	'Breves Airport'	'Breves'	'Brazil'
'SFK'	-0.699431002	-48.52099991	'SNSW'	'America/Belem'	'Soure Airport'	'Soure'	'Brazil'
'PIN'	-2.673019886	-56.77719879	'SWPI'	'America/Boa_Vista'	'Parintins Airport'	'Parintins'	'Brazil'
'BRA'	-12.07890034	-45.00899887	'SNBR'	'America/Fortaleza'	'Barreiras Airport'	'Barreiras'	'Brazil'
'STZ'	-10.46472168	-50.51861191	'SWST'	'America/Campo_Grande'	'Santa Terezinha Airport'	'Santa Terezinha'	'Brazil'
'MQH'	-13.5491	-48.195301	'SBMC'	'America/Sao_Paulo'	'Minaçu Airport'	'Minacu'	'Brazil'
'AUX'	-7.22787	-48.240501	'SWGN'	'America/Fortaleza'	'Araguaína Airport'	'Araguaina'	'Brazil'
'NVP'	-5.118030071	-60.36489868	'SWNA'	'America/Boa_Vista'	'Novo Aripuanã Airport'	'Novo Aripuana'	'Brazil'
'LVR'	-13.31444359	-56.11277771	'SWFE'	'America/Campo_Grande'	'Fazenda Colen Airport'	'Lucas do Rio Verde'	'Brazil'
'FRC'	-20.59219933	-47.38290024	'SIMK'	'America/Sao_Paulo'	'Franca Airport'	'Franca'	'Brazil'
'DOU'	-22.2019	-54.926601	'SSDO'	'America/Campo_Grande'	'Dourados Airport'	'Dourados'	'Brazil'
'LBR'	-7.278969765	-64.76950073	'SWLB'	'America/Boa_Vista'	'Lábrea Airport'	'Labrea'	'Brazil'
'ROO'	-16.586	-54.7248	'SWRD'	'America/Campo_Grande'	'Maestro Marinho Franco Airport'	'Rondonopolis'	'Brazil'
'GPB'	-25.38750076	-51.52019882	'SBGU'	'America/Sao_Paulo'	'Tancredo Thomas de Faria Airport'	'Guarapuava'	'Brazil'
'JCB'	-27.17140007	-51.55329895	'SSJA'	'America/Sao_Paulo'	'Santa Terezinha Airport'	'Joacaba'	'Brazil'
'RVD'	-17.83472252	-50.95611191	'SWLC'	'America/Sao_Paulo'	'General Leite de Castro Airport'	'Rio Verde'	'Brazil'
'AAX'	-19.5632	-46.96039963	'SBAX'	'America/Sao_Paulo'	'Romeu Zema Airport'	'Araxa'	'Brazil'
'MBZ'	-3.37217	-57.7248	'SWMW'	'America/Boa_Vista'	'Maués Airport'	'Maues'	'Brazil'
'RBB'	-4.406340122	-59.60240173	'SWBR'	'America/Boa_Vista'	'Borba Airport'	'Borba'	'Brazil'
'CIZ'	-4.134059906	-63.13259888	'SWKO'	'America/Boa_Vista'	'Coari Airport'	'Coari'	'Brazil'
'BAZ'	-0.981292	-62.919601	'SWBC'	'America/Boa_Vista'	'Barcelos Airport'	'Barcelos'	'Brazil'
'DMT'	-14.37689972	-56.40039825	'SWDM'	'America/Campo_Grande'	'Diamantino Airport'	'Diamantino'	'Brazil'
'GNM'	-14.20820045	-42.74610138	'SNGI'	'America/Fortaleza'	'Guanambi Airport'	'Guanambi'	'Brazil'
'QDJ'	34.6657	3.351	'DAFI'	'Africa/Algiers'	'Tsletsi Airport'	'Djelfa'	'Algeria'
'NZA'	-7.716939926	21.35820007	'FNZG'	'Africa/Luanda'	'Nzagi Airport'	'Nzagi'	'Angola'
'LBZ'	-8.445727348	20.73208618	'FNLK'	'Africa/Luanda'	'Lucapa Airport'	'Lucapa'	'Angola'
'AMC'	11.0340004	20.27400017	'FTTN'	'Africa/Ndjamena'	'Am Timan Airport'	'Am Timan'	'Chad'
'GSQ'	22.58569908	28.71660042	'HEOW'	'Africa/Cairo'	'Shark El Oweinat International Airport'	'Sharq Al-Owainat'	'Egypt'
'MRB'	39.40190125	-77.98459625	'KMRB'	'America/New_York'	'Eastern WV Regional Airport/Shepherd Field'	'Martinsburg'	'United States'
'AWA'	7.066999912	38.5	'HALA'	'Africa/Addis_Ababa'	'Awassa Airport'	'Awasa'	'Ethiopia'
'JIJ'	9.3325	42.9121	'HAJJ'	'Africa/Addis_Ababa'	'Wilwal International Airport'	'Jijiga'	'Ethiopia'
'MKS'	10.7254	38.7415	'HAMA'	'Africa/Addis_Ababa'	'Mekane Selam Airport'	'Mekane Selam'	'Ethiopia'
'DBM'	10.35000038	37.71699905	'HADM'	'Africa/Addis_Ababa'	'Debra Marcos Airport'	'Debre Marqos'	'Ethiopia'
'DBT'	11.96700001	38	'HADT'	'Africa/Addis_Ababa'	'Debre Tabor Airport'	'Debre Tabor'	'Ethiopia'
'QHR'	8.7163	39.0059	'HAHM'	'Africa/Addis_Ababa'	'Harar Meda Airport'	'Debre Zeyit'	'Ethiopia'
'GOB'	7.1160634	40.0463033	'HAGB'	'Africa/Addis_Ababa'	'Robe Airport'	'Goba'	'Ethiopia'
'MYB'	-3.4584198	10.67407608	'FOOY'	'Africa/Libreville'	'Mayumba Airport'	'Mayumba'	'Gabon'
'MRE'	-1.406111	35.008057	'HKMS'	'Africa/Nairobi'	'Mara Serena Lodge Airstrip'	'Masai Mara'	'Kenya'
'\N'	0.229567	38.171412	'HKMK'	'Africa/Nairobi'	'Meru Mulika Airport'	'Meru National Park'	'Kenya'
'RBX'	6.824999809	29.66900063	'HSMK'	'Africa/Juba'	'Rumbek Airport'	'Rumbek'	'Sudan'
'\N'	4.130281601	30.72807312	'HSYE'	'Africa/Juba'	'Yei Airport'	'Yei'	'Sudan'
'CPA'	4.379020214	-7.696949959	'GLCP'	'Africa/Monrovia'	'Cape Palmas Airport'	'Greenville'	'Liberia'
'\N'	46.75500107	7.076109886	'LSGE'	'Europe/Zurich'	'Ecuvillens Airport'	'Ecuvillens'	'Switzerland'
'\N'	-25.9971447	32.92935181	'FQIA'	'Africa/Maputo'	'Inhaca Airport'	'Inhaca'	'Mozambique'
'MAX'	15.59360027	-13.32279968	'GOSM'	'Africa/Dakar'	'Ouro Sogui Airport'	'Matam'	'Senegal'
'BDI'	-3.72472	55.205299	'FSSB'	'\N'	'Bird Island Airport'	'Bird Island'	'Seychelles'
'WHF'	21.80269814	31.52157784	'HSSW'	'Africa/Khartoum'	'Wadi Halfa Airport'	'Wadi Halfa'	'Sudan'
'\N'	3.7176	33.7487	'HUKD'	'Africa/Kampala'	'Kidepo Airport'	'Kidepo'	'Uganda'
'\N'	3.2817	32.8882	'HUKT'	'Africa/Kampala'	'Kitgum Airport'	'Kitgum'	'Uganda'
'PAF'	2.2	31.55	'HUPA'	'Africa/Kampala'	'Bugungu Airport'	'Pakuba'	'Uganda'
'\N'	77.8969444	16.725	'ENSA'	'Arctic/Longyearbyen'	'Svea Airport'	'Sveagruva'	'Svalbard'
'\N'	78.92749786	11.8743	'ENAS'	'Arctic/Longyearbyen'	'Ny-Ålesund Airport (Hamnerabben)'	'Ny-Alesund'	'Svalbard'
'HTY'	36.36277771	36.28222275	'LTDA'	'Europe/Istanbul'	'Hatay Airport'	'Hatay'	'Turkey'
'\N'	58.14830017	24.00250053	'EEKU'	'Europe/Tallinn'	'Kihnu Airfield'	'Kihnu'	'Estonia'
'\N'	57.78390121	23.26609993	'EERU'	'Europe/Tallinn'	'Ruhnu Airfield'	'Ruhnu'	'Estonia'
'RVV'	-23.8852005	-147.6620026	'NTAV'	'Pacific/Tahiti'	'Raivavae Airport'	'Raivavae'	'French Polynesia'
'ILD'	41.728185	0.535023	'LEDA'	'Europe/Madrid'	'Lleida-Alguaire Airport'	'Lleida'	'Spain'
'\N'	48.46319962	-5.063580036	'LFEC'	'Europe/Paris'	'Ouessant Airport'	'Ouessant'	'France'
'BIU'	65.64129639	-23.5461998	'BIBD'	'Atlantic/Reykjavik'	'Bildudalur Airport'	'Bildudalur'	'Iceland'
'GJR'	65.99530029	-21.32690048	'BIGJ'	'Atlantic/Reykjavik'	'Gjögur Airport'	'Gjogur'	'Iceland'
'SAK'	65.73169708	-19.57279968	'BIKR'	'Atlantic/Reykjavik'	'Sauðárkrókur Airport'	'Saudarkrokur'	'Iceland'
'\N'	63.92919922	-21.03779984	'BISF'	'Atlantic/Reykjavik'	'Selfoss Airport'	'Selfoss'	'Iceland'
'IIA'	53.0929985	-9.568059921	'EIMN'	'Europe/Dublin'	'Inishmaan Aerodrome'	'Inishmaan'	'Ireland'
'TDK'	42.88958	73.602004	'UAAT'	'Asia/Bishkek'	'Ak Bashat Airport'	'Taldykorgan'	'Kazakhstan'
'ULG'	48.99330139	89.92250061	'ZMUL'	'Asia/Hovd'	'Ulgii Mongolei Airport'	'Olgii'	'Mongolia'
'\N'	37.86640167	68.86470032	'UTDT'	'Asia/Dushanbe'	'Qurghonteppa International Airport'	'Kurgan Tyube'	'Tajikistan'
'VGD'	59.28250122	39.94440079	'ULWW'	'Europe/Moscow'	'Vologda Airport'	'Vologda'	'Russia'
'\N'	61.92166519	159.2299957	'UHMW'	'Asia/Srednekolymsk'	'Severo-Evensk Airport'	'Evensk'	'Russia'
'\N'	68.51499939	112.4800034	'UERO'	'Asia/Yakutsk'	'Olenyok Airport'	'Olenyok'	'Russia'
'\N'	71.92790222	114.0800018	'UERS'	'Asia/Yakutsk'	'Saskylakh Airport'	'Saskylakh'	'Russia'
'LDG'	64.89600372	45.72299957	'ULAL'	'Europe/Moscow'	'Leshukonskoye Airport'	'Arkhangelsk'	'Russia'
'\N'	55.80080032	109.5950012	'UIUN'	'Asia/Irkutsk'	'Nizhneangarsk Airport'	'Nizhneangarsk'	'Russia'
'\N'	60.35969925	102.3239975	'UNIW'	'Asia/Krasnoyarsk'	'Vanavara Airport'	'Vanavara'	'Russia'
'\N'	65.959198	111.5465012	'UERA'	'Asia/Yakutsk'	'Aykhal Airport'	'Aykhal'	'Russia'
'\N'	56.7016983	60.79000092	'USSK'	'Asia/Yekaterinburg'	'Uktus Airport'	'Yekaterinburg'	'Russia'
'\N'	61.67670059	96.35500336	'UNIB'	'Asia/Krasnoyarsk'	'Baykit Airport'	'Baykit'	'Russia'
'\N'	52.47999954	85.33999634	'UNBI'	'Asia/Krasnoyarsk'	'Biysk Airport'	'Biysk'	'Russia'
'HSK'	42.0760994	-0.316666991	'LEHC'	'Europe/Madrid'	'Huesca/Pirineos Airport'	'Huesca'	'Spain'
'CQM'	38.85638889	-3.97	'LERL'	'Europe/Madrid'	'Ciudad Real Central Airport'	'Ciudad Real'	'Spain'
'NJF'	31.989853	44.404317	'ORNI'	'Asia/Baghdad'	'Al Najaf International Airport'	'Najaf'	'Iraq'
'CSA'	56.05749893	-6.243060112	'EGEY'	'Europe/London'	'Colonsay Airstrip'	'Colonsay'	'United Kingdom'
'RKH'	34.9878006	-81.05719757	'KUZA'	'America/New_York'	'Rock Hill - York County Airport'	'Rock Hill'	'United States'
'AGC'	40.35440063	-79.93019867	'KAGC'	'America/New_York'	'Allegheny County Airport'	'Pittsburgh'	'United States'
'\N'	30.21870041	-81.87670136	'KVQQ'	'America/New_York'	'Cecil Airport'	'Jacksonville'	'United States'
'FTY'	33.77909851	-84.52140045	'KFTY'	'America/New_York'	'Fulton County Airport Brown Field'	'Atlanta'	'United States'
'TSO'	49.9455986	-6.331389904	'EGHT'	'Europe/London'	'Tresco Heliport'	'Tresco'	'United Kingdom'
'TII'	32.60419846	65.86579895	'OATN'	'Asia/Kabul'	'Tarin Kowt Airport'	'Tarin Kowt'	'Afghanistan'
'ZAJ'	30.972222	61.865833	'OAZJ'	'Asia/Kabul'	'Zaranj Airport'	'Zaranj'	'Afghanistan'
'CCN'	34.53300095	65.26699829	'OACC'	'Asia/Kabul'	'Chakcharan Airport'	'Chaghcharan'	'Afghanistan'
'FUG'	32.882157	115.734364	'ZSFY'	'Asia/Shanghai'	'Fuyang Xiguan Airport'	'Fuyang'	'China'
'LCX'	25.67469978	116.7470016	'ZSLD'	'Asia/Shanghai'	'Longyan Guanzhishan Airport'	'Longyan'	'China'
'ACX'	25.08638889	104.9594444	'ZUYI'	'Asia/Shanghai'	'Xingyi Airport'	'Xingyi'	'China'
'HZH'	26.32217	109.1499	'ZUNP'	'Asia/Shanghai'	'Liping Airport'	'Liping'	'China'
'\N'	39.90140152	46.78699875	'UB13'	'Asia/Baku'	'Stepanakert Air Base'	'Stepanakert'	'Azerbaijan'
